Record;Tiempo;Date;UTC Time;Frecuencia;Presion;caudal1;caudal2;;1000000
2430;972;01/04/1970;3:12:13;1,5;21,9;0,0;18,7;;
2431;972,4;01/04/1970;3:12:13;1,5;21,7;0,0;19,1;;
2432;972,8;01/04/1970;3:12:14;1,5;21,7;0,0;20,0;;
2433;973,2;01/04/1970;3:12:14;1,5;21,8;0,0;18,3;;
2434;973,6;01/04/1970;3:12:15;1,5;21,7;0,0;20,0;;
2435;974;01/04/1970;3:12:15;1,5;21,8;0,0;18,9;;
2436;974,4;01/04/1970;3:12:15;1,5;21,9;0,0;19,7;;
2437;974,8;01/04/1970;3:12:16;1,5;21,7;0,0;21,0;;
2438;975,2;01/04/1970;3:12:16;1,5;21,8;0,0;19,0;;
2439;975,6;01/04/1970;3:12:17;1,5;21,9;0,0;20,9;;
2440;976;01/04/1970;3:12:17;1,5;21,7;0,0;19,7;;
2441;976,4;01/04/1970;3:12:17;1,5;21,9;0,0;20,2;;
2442;976,8;01/04/1970;3:12:18;1,5;21,9;0,0;21,3;;
2443;977,2;01/04/1970;3:12:18;1,5;21,7;0,0;19,3;;
2444;977,6;01/04/1970;3:12:19;1,5;21,8;0,0;21,1;;
2445;978;01/04/1970;3:12:19;1,5;21,9;0,0;20,2;;
2446;978,4;01/04/1970;3:12:19;1,5;21,8;0,0;20,5;;
2447;978,8;01/04/1970;3:12:20;1,5;21,9;0,0;21,4;;
2448;979,2;01/04/1970;3:12:20;1,5;21,9;0,0;19,5;;
2449;979,6;01/04/1970;3:12:21;1,5;21,7;0,0;21,0;;
2450;980;01/04/1970;3:12:21;1,5;21,9;0,0;20,1;;
2451;980,4;01/04/1970;3:12:21;1,5;21,9;0,0;20,3;;
2452;980,8;01/04/1970;3:12:22;1,5;21,8;0,0;21,5;;
2453;981,2;01/04/1970;3:12:22;1,5;21,9;0,0;19,3;;
2454;981,6;01/04/1970;3:12:23;1,5;21,9;0,0;21,0;;
2455;982;01/04/1970;3:12:23;1,5;21,8;0,0;20,2;;
2456;982,4;01/04/1970;3:12:23;1,5;21,8;0,0;20,3;;
2457;982,8;01/04/1970;3:12:24;1,5;22,0;0,0;21,5;;
2458;983,2;01/04/1970;3:12:24;1,5;21,8;0,0;19,2;;
2459;983,6;01/04/1970;3:12:25;1,5;21,8;0,0;21,0;;
2460;984;01/04/1970;3:12:25;1,5;21,9;0,0;20,3;;
2461;984,4;01/04/1970;3:12:25;1,5;21,8;0,0;20,2;;
2462;984,8;01/04/1970;3:12:26;1,5;21,9;0,0;21,4;;
2463;985,2;01/04/1970;3:12:26;1,5;22,0;0,0;19,6;;
2464;985,6;01/04/1970;3:12:27;1,5;21,8;0,0;21,3;;
2465;986;01/04/1970;3:12:27;1,5;21,9;0,0;20,4;;
2466;986,4;01/04/1970;3:12:27;1,5;21,9;0,0;20,2;;
2467;986,8;01/04/1970;3:12:28;1,5;21,8;0,0;21,5;;
2468;987,2;01/04/1970;3:12:28;1,5;21,8;0,0;19,5;;
2469;987,6;01/04/1970;3:12:29;1,5;21,9;0,0;21,2;;
2470;988;01/04/1970;3:12:29;1,5;21,8;0,0;20,1;;
2471;988,4;01/04/1970;3:12:29;1,5;21,9;0,0;20,2;;
2472;988,8;01/04/1970;3:12:30;1,5;21,9;0,0;21,6;;
2473;989,2;01/04/1970;3:12:30;1,5;21,8;0,0;19,5;;
2474;989,6;01/04/1970;3:12:31;1,5;21,9;0,0;21,0;;
2475;990;01/04/1970;3:12:31;1,5;21,9;0,0;20,5;;
2476;990,4;01/04/1970;3:12:31;1,5;21,8;0,0;20,3;;
2477;990,8;01/04/1970;3:12:32;1,5;21,8;0,0;21,5;;
2478;991,2;01/04/1970;3:12:32;1,5;21,9;0,0;19,3;;
2479;991,6;01/04/1970;3:12:33;1,5;21,8;0,0;20,8;;
2480;992;01/04/1970;3:12:33;1,5;21,9;0,0;20,3;;
2481;992,4;01/04/1970;3:12:33;1,5;21,9;0,0;19,8;;
2482;992,8;01/04/1970;3:12:34;1,5;21,8;0,0;21,2;;
2483;993,2;01/04/1970;3:12:34;1,5;21,9;0,0;18,8;;
2484;993,6;01/04/1970;3:12:35;1,5;22,0;0,0;20,6;;
2485;994;01/04/1970;3:12:35;1,5;21,9;0,0;20,2;;
2486;994,4;01/04/1970;3:12:35;1,5;21,9;0,0;19,6;;
2487;994,8;01/04/1970;3:12:36;1,5;21,9;0,0;21,0;;
2488;995,2;01/04/1970;3:12:36;1,5;21,9;0,0;19,0;;
2489;995,6;01/04/1970;3:12:37;1,5;21,9;0,0;20,8;;
2490;996;01/04/1970;3:12:37;1,5;22,0;0,0;20,3;;
2491;996,4;01/04/1970;3:12:37;1,5;21,9;0,0;19,7;;
2492;996,8;01/04/1970;3:12:38;1,5;21,9;0,0;21,1;;
2493;997,2;01/04/1970;3:12:38;1,5;22,0;0,0;19,1;;
2494;997,6;01/04/1970;3:12:39;1,5;21,9;0,0;20,7;;
2495;998;01/04/1970;3:12:39;1,5;21,9;0,0;20,3;;
2496;998,4;01/04/1970;3:12:39;1,5;22,0;0,0;19,7;;
2497;998,8;01/04/1970;3:12:40;1,5;21,8;0,0;21,2;;
2498;999,2;01/04/1970;3:12:40;1,5;21,9;0,0;19,1;;
2499;999,6;01/04/1970;3:12:41;1,5;22,0;0,0;20,6;;
2500;1000;01/04/1970;3:12:41;1,5;21,9;0,0;20,7;;
2501;1000,4;01/04/1970;3:12:41;1,5;22,0;0,0;19,9;;
2502;1000,8;01/04/1970;3:12:42;1,5;21,9;0,0;21,4;;
2503;1001,2;01/04/1970;3:12:42;1,5;21,9;0,0;19,4;;
2504;1001,6;01/04/1970;3:12:43;1,5;21,9;0,0;20,8;;
2505;1002;01/04/1970;3:12:43;1,5;22,0;0,0;20,7;;
2506;1002,4;01/04/1970;3:12:43;1,5;21,9;0,0;19,6;;
2507;1002,8;01/04/1970;3:12:44;1,5;21,9;0,0;21,4;;
2508;1003,2;01/04/1970;3:12:44;1,5;22,0;0,0;19,5;;
2509;1003,6;01/04/1970;3:12:45;1,5;21,9;0,0;20,9;;
2510;1004;01/04/1970;3:12:45;1,5;21,9;0,0;20,7;;
2511;1004,4;01/04/1970;3:12:45;1,5;22,0;0,0;19,4;;
2512;1004,8;01/04/1970;3:12:46;1,5;22,1;0,0;21,2;;
2513;1005,2;01/04/1970;3:12:46;1,5;21,9;0,0;19,2;;
2514;1005,6;01/04/1970;3:12:47;1,5;22,0;0,0;20,4;;
2515;1006;01/04/1970;3:12:47;1,5;22,0;0,0;20,5;;
2516;1006,4;01/04/1970;3:12:47;1,5;22,0;0,0;19,5;;
2517;1006,8;01/04/1970;3:12:48;1,5;21,9;0,0;21,3;;
2518;1007,2;01/04/1970;3:12:48;1,5;22,0;0,0;19,5;;
2519;1007,6;01/04/1970;3:12:49;1,5;22,0;0,0;20,6;;
2520;1008;01/04/1970;3:12:49;1,5;22,0;0,0;20,5;;
2521;1008,4;01/04/1970;3:12:49;1,5;22,0;0,0;19,7;;
2522;1008,8;01/04/1970;3:12:50;1,5;22,0;0,0;21,1;;
2523;1009,2;01/04/1970;3:12:50;1,5;22,0;0,0;19,3;;
2524;1009,6;01/04/1970;3:12:51;1,5;21,9;0,0;20,6;;
2525;1010;01/04/1970;3:12:51;1,5;21,9;0,0;20,5;;
2526;1010,4;01/04/1970;3:12:51;1,5;22,0;0,0;19,4;;
2527;1010,8;01/04/1970;3:12:52;1,5;22,0;0,0;21,1;;
2528;1011,2;01/04/1970;3:12:52;1,5;22,0;0,0;18,9;;
2529;1011,6;01/04/1970;3:12:53;1,5;22,0;0,0;20,2;;
2530;1012;01/04/1970;3:12:53;1,5;22,0;0,0;20,4;;
2531;1012,4;01/04/1970;3:12:53;1,5;22,0;0,0;19,4;;
2532;1012,8;01/04/1970;3:12:54;1,5;22,1;0,0;21,0;;
2533;1013,2;01/04/1970;3:12:54;1,5;22,0;0,0;19,2;;
2534;1013,6;01/04/1970;3:12:55;1,5;22,0;0,0;20,7;;
2535;1014;01/04/1970;3:12:55;1,5;22,0;0,0;21,2;;
2536;1014,4;01/04/1970;3:12:55;1,5;22,0;0,0;19,5;;
2537;1014,8;01/04/1970;3:12:56;1,5;21,9;0,0;21,2;;
2538;1015,2;01/04/1970;3:12:56;1,5;22,0;0,0;19,6;;
2539;1015,6;01/04/1970;3:12:57;1,5;22,1;0,0;20,3;;
2540;1016;01/04/1970;3:12:57;1,5;22,0;0,0;20,6;;
2541;1016,4;01/04/1970;3:12:57;1,5;22,0;0,0;19,6;;
2542;1016,8;01/04/1970;3:12:58;1,5;22,1;0,0;21,2;;
2543;1017,2;01/04/1970;3:12:58;1,5;22,0;0,0;19,4;;
2544;1017,6;01/04/1970;3:12:59;1,5;22,1;0,0;20,5;;
2545;1018;01/04/1970;3:12:59;1,5;22,0;0,0;20,7;;
2546;1018,4;01/04/1970;3:12:59;1,5;22,0;0,0;19,5;;
2547;1018,8;01/04/1970;3:13:00;1,5;22,1;0,0;21,4;;
2548;1019,2;01/04/1970;3:13:00;1,5;22,1;0,0;19,5;;
2549;1019,6;01/04/1970;3:13:01;1,5;22,0;0,0;20,4;;
2550;1020;01/04/1970;3:13:01;1,5;22,1;0,0;20,9;;
2551;1020,4;01/04/1970;3:13:01;1,5;22,1;0,0;19,5;;
2552;1020,8;01/04/1970;3:13:02;1,5;22,0;0,0;21,1;;
2553;1021,2;01/04/1970;3:13:02;1,5;22,1;0,0;19,3;;
2554;1021,6;01/04/1970;3:13:03;1,5;22,1;0,0;20,2;;
2555;1022;01/04/1970;3:13:03;1,5;22,0;0,0;20,7;;
2556;1022,4;01/04/1970;3:13:03;1,5;22,1;0,0;19,8;;
2557;1022,8;01/04/1970;3:13:04;1,5;22,1;0,0;21,2;;
2558;1023,2;01/04/1970;3:13:04;1,5;22,0;0,0;19,6;;
2559;1023,6;01/04/1970;3:13:05;1,5;22,0;0,0;20,2;;
2560;1024;01/04/1970;3:13:05;1,5;22,0;0,0;21,0;;
2561;1024,4;01/04/1970;3:13:05;1,5;22,0;0,0;19,2;;
2562;1024,8;01/04/1970;3:13:06;1,5;22,1;0,0;21,3;;
2563;1025,2;01/04/1970;3:13:06;1,5;22,1;0,0;18,5;;
2564;1025,6;01/04/1970;3:13:07;1,5;22,0;0,0;19,6;;
2565;1026;01/04/1970;3:13:07;1,5;22,0;0,0;19,7;;
2566;1026,4;01/04/1970;3:13:07;1,5;22,1;0,0;18,1;;
2567;1026,8;01/04/1970;3:13:08;1,5;22,0;0,0;19,8;;
2568;1027,2;01/04/1970;3:13:08;1,5;22,1;0,0;17,4;;
2569;1027,6;01/04/1970;3:13:09;1,5;22,1;0,0;18,1;;
2570;1028;01/04/1970;3:13:09;1,5;22,0;0,0;18,7;;
2571;1028,4;01/04/1970;3:13:09;1,5;22,0;0,0;17,2;;
2572;1028,8;01/04/1970;3:13:10;1,5;22,1;0,0;19,7;;
2573;1029,2;01/04/1970;3:13:10;1,5;22,0;0,0;17,9;;
2574;1029,6;01/04/1970;3:13:11;1,5;22,0;0,0;18,9;;
2575;1030;01/04/1970;3:13:11;1,5;22,1;0,0;19,8;;
2576;1030,4;01/04/1970;3:13:11;1,5;22,0;0,0;18,1;;
2577;1030,8;01/04/1970;3:13:12;1,5;22,0;0,0;19,8;;
2578;1031,2;01/04/1970;3:13:12;1,5;22,1;0,0;18,2;;
2579;1031,6;01/04/1970;3:13:13;1,5;22,0;0,0;19,4;;
2580;1032;01/04/1970;3:13:13;1,5;22,0;0,0;20,4;;
2581;1032,4;01/04/1970;3:13:13;1,5;22,1;0,0;19,4;;
2582;1032,8;01/04/1970;3:13:14;1,5;22,0;0,0;21,2;;
2583;1033,2;01/04/1970;3:13:14;1,5;22,0;0,0;19,6;;
2584;1033,6;01/04/1970;3:13:15;1,5;22,2;0,0;20,3;;
2585;1034;01/04/1970;3:13:15;1,5;22,0;0,0;21,2;;
2586;1034,4;01/04/1970;3:13:15;1,5;22,0;0,0;19,5;;
2587;1034,8;01/04/1970;3:13:16;1,5;22,1;0,0;21,1;;
2588;1035,2;01/04/1970;3:13:16;1,5;22,0;0,0;19,9;;
2589;1035,6;01/04/1970;3:13:17;1,5;22,0;0,0;20,4;;
2590;1036;01/04/1970;3:13:17;1,5;22,1;0,0;21,1;;
2591;1036,4;01/04/1970;3:13:17;1,5;22,0;0,0;19,6;;
2592;1036,8;01/04/1970;3:13:18;1,5;22,0;0,0;21,3;;
2593;1037,2;01/04/1970;3:13:18;1,5;22,1;0,0;19,9;;
2594;1037,6;01/04/1970;3:13:19;1,5;21,9;0,0;20,3;;
2595;1038;01/04/1970;3:13:19;1,5;22,1;0,0;21,0;;
2596;1038,4;01/04/1970;3:13:19;1,5;22,1;0,0;19,4;;
2597;1038,8;01/04/1970;3:13:20;1,5;22,0;0,0;21,3;;
2598;1039,2;01/04/1970;3:13:20;1,5;22,0;0,0;20,1;;
2599;1039,6;01/04/1970;3:13:21;1,5;22,1;0,0;20,4;;
2600;1040;01/04/1970;3:13:21;1,5;22,0;0,0;21,0;;
2601;1040,4;01/04/1970;3:13:21;1,5;22,0;0,0;19,0;;
2602;1040,8;01/04/1970;3:13:22;1,5;22,2;0,0;21,0;;
2603;1041,2;01/04/1970;3:13:22;1,5;22,0;0,0;19,7;;
2604;1041,6;01/04/1970;3:13:23;1,5;22,0;0,0;19,9;;
2605;1042;01/04/1970;3:13:23;1,5;22,2;0,0;20,6;;
2606;1042,4;01/04/1970;3:13:23;1,5;22,0;0,0;18,9;;
2607;1042,8;01/04/1970;3:13:24;1,5;22,1;0,0;20,8;;
2608;1043,2;01/04/1970;3:13:24;1,5;22,2;0,0;19,7;;
2609;1043,6;01/04/1970;3:13:25;1,5;22,0;0,0;20,0;;
2610;1044;01/04/1970;3:13:25;1,5;22,1;0,0;21,1;;
2611;1044,4;01/04/1970;3:13:25;1,5;22,2;0,0;19,2;;
2612;1044,8;01/04/1970;3:13:26;1,5;22,0;0,0;20,8;;
2613;1045,2;01/04/1970;3:13:26;1,5;22,1;0,0;19,7;;
2614;1045,6;01/04/1970;3:13:27;1,5;22,2;0,0;20,2;;
2615;1046;01/04/1970;3:13:27;1,5;22,0;0,0;21,1;;
2616;1046,4;01/04/1970;3:13:27;1,5;22,1;0,0;19,3;;
2617;1046,8;01/04/1970;3:13:28;1,5;22,2;0,0;21,0;;
2618;1047,2;01/04/1970;3:13:28;1,5;22,0;0,0;19,8;;
2619;1047,6;01/04/1970;3:13:29;1,5;22,1;0,0;20,1;;
2620;1048;01/04/1970;3:13:29;1,5;22,2;0,0;21,0;;
2621;1048,4;01/04/1970;3:13:29;1,5;22,0;0,0;19,2;;
2622;1048,8;01/04/1970;3:13:30;1,5;22,1;0,0;20,8;;
2623;1049,2;01/04/1970;3:13:30;1,5;22,2;0,0;19,6;;
2624;1049,6;01/04/1970;3:13:31;1,5;22,1;0,0;19,9;;
2625;1050;01/04/1970;3:13:31;1,5;22,1;0,0;21,0;;
2626;1050,4;01/04/1970;3:13:31;1,5;22,2;0,0;19,0;;
2627;1050,8;01/04/1970;3:13:32;1,5;22,1;0,0;20,8;;
2628;1051,2;01/04/1970;3:13:32;1,5;22,1;0,0;19,8;;
2629;1051,6;01/04/1970;3:13:33;1,5;22,2;0,0;20,0;;
2630;1052;01/04/1970;3:13:33;1,5;22,1;0,0;21,1;;
2631;1052,4;01/04/1970;3:13:33;1,5;22,1;0,0;19,2;;
2632;1052,8;01/04/1970;3:13:34;1,5;22,2;0,0;20,8;;
2633;1053,2;01/04/1970;3:13:34;1,5;22,0;0,0;19,8;;
2634;1053,6;01/04/1970;3:13:35;1,5;22,1;0,0;19,9;;
2635;1054;01/04/1970;3:13:35;1,5;22,3;0,0;21,0;;
2636;1054,4;01/04/1970;3:13:35;1,5;22,0;0,0;18,9;;
2637;1054,8;01/04/1970;3:13:36;1,5;22,1;0,0;20,5;;
2638;1055,2;01/04/1970;3:13:36;1,5;22,2;0,0;19,9;;
2639;1055,6;01/04/1970;3:13:37;1,5;22,0;0,0;19,5;;
2640;1056;01/04/1970;3:13:37;1,5;22,2;0,0;20,9;;
2641;1056,4;01/04/1970;3:13:37;1,5;22,2;0,0;19,1;;
2642;1056,8;01/04/1970;3:13:38;1,5;22,0;0,0;21,1;;
2643;1057,2;01/04/1970;3:13:38;1,5;22,1;0,0;20,3;;
2644;1057,6;01/04/1970;3:13:39;1,5;22,2;0,0;20,0;;
2645;1058;01/04/1970;3:13:39;1,5;22,2;0,0;21,2;;
2646;1058,4;01/04/1970;3:13:39;1,5;22,1;0,0;19,5;;
2647;1058,8;01/04/1970;3:13:40;1,5;22,2;0,0;21,1;;
2648;1059,2;01/04/1970;3:13:40;1,5;22,1;0,0;20,4;;
2649;1059,6;01/04/1970;3:13:41;1,5;22,1;0,0;20,1;;
2650;1060;01/04/1970;3:13:41;1,5;22,3;0,0;21,3;;
2651;1060,4;01/04/1970;3:13:41;1,5;22,1;0,0;19,4;;
2652;1060,8;01/04/1970;3:13:42;1,5;22,1;0,0;21,0;;
2653;1061,2;01/04/1970;3:13:42;1,5;22,2;0,0;20,1;;
2654;1061,6;01/04/1970;3:13:43;1,5;22,1;0,0;19,9;;
2655;1062;01/04/1970;3:13:43;1,5;22,2;0,0;21,1;;
2656;1062,4;01/04/1970;3:13:43;1,5;22,3;0,0;19,3;;
2657;1062,8;01/04/1970;3:13:44;1,5;22,1;0,0;21,2;;
2658;1063,2;01/04/1970;3:13:44;1,5;22,2;0,0;20,5;;
2659;1063,6;01/04/1970;3:13:45;1,5;22,3;0,0;20,0;;
2660;1064;01/04/1970;3:13:45;1,5;22,0;0,0;21,2;;
2661;1064,4;01/04/1970;3:13:45;1,5;22,1;0,0;19,3;;
2662;1064,8;01/04/1970;3:13:46;1,5;22,3;0,0;20,8;;
2663;1065,2;01/04/1970;3:13:46;1,5;22,2;0,0;20,1;;
2664;1065,6;01/04/1970;3:13:47;1,5;22,2;0,0;19,7;;
2665;1066;01/04/1970;3:13:47;1,5;22,2;0,0;21,1;;
2666;1066,4;01/04/1970;3:13:47;1,5;22,1;0,0;19,2;;
2667;1066,8;01/04/1970;3:13:48;1,5;22,2;0,0;20,8;;
2668;1067,2;01/04/1970;3:13:48;1,5;22,2;0,0;20,4;;
2669;1067,6;01/04/1970;3:13:49;1,5;22,1;0,0;19,8;;
2670;1068;01/04/1970;3:13:49;1,5;22,1;0,0;21,1;;
2671;1068,4;01/04/1970;3:13:49;1,5;22,3;0,0;19,0;;
2672;1068,8;01/04/1970;3:13:50;1,5;22,1;0,0;20,7;;
2673;1069,2;01/04/1970;3:13:50;1,5;22,2;0,0;20,3;;
2674;1069,6;01/04/1970;3:13:51;1,5;22,3;0,0;19,9;;
2675;1070;01/04/1970;3:13:51;1,5;22,0;0,0;21,7;;
2676;1070,4;01/04/1970;3:13:51;1,5;22,2;0,0;19,6;;
2677;1070,8;01/04/1970;3:13:52;1,5;22,2;0,0;20,7;;
2678;1071,2;01/04/1970;3:13:52;1,5;22,2;0,0;20,3;;
2679;1071,6;01/04/1970;3:13:53;1,5;22,2;0,0;19,6;;
2680;1072;01/04/1970;3:13:53;1,5;22,2;0,0;21,1;;
2681;1072,4;01/04/1970;3:13:53;1,5;22,1;0,0;18,9;;
2682;1072,8;01/04/1970;3:13:54;1,5;22,2;0,0;20,5;;
2683;1073,2;01/04/1970;3:13:54;1,5;22,3;0,0;20,2;;
2684;1073,6;01/04/1970;3:13:55;1,5;22,1;0,0;19,8;;
2685;1074;01/04/1970;3:13:55;1,5;22,1;0,0;21,5;;
2686;1074,4;01/04/1970;3:13:55;1,5;22,3;0,0;19,5;;
2687;1074,8;01/04/1970;3:13:56;1,5;22,1;0,0;20,9;;
2688;1075,2;01/04/1970;3:13:56;1,5;22,2;0,0;20,3;;
2689;1075,6;01/04/1970;3:13:57;1,5;22,3;0,0;19,9;;
2690;1076;01/04/1970;3:13:57;1,5;22,2;0,0;21,6;;
2691;1076,4;01/04/1970;3:13:57;1,5;22,2;0,0;19,7;;
2692;1076,8;01/04/1970;3:13:58;1,5;22,3;0,0;20,8;;
2693;1077,2;01/04/1970;3:13:58;1,5;22,2;0,0;20,7;;
2694;1077,6;01/04/1970;3:13:59;1,5;22,2;0,0;19,6;;
2695;1078;01/04/1970;3:13:59;1,5;22,3;0,0;21,1;;
2696;1078,4;01/04/1970;3:13:59;1,5;22,2;0,0;19,0;;
2697;1078,8;01/04/1970;3:14:00;1,5;22,2;0,0;20,3;;
2698;1079,2;01/04/1970;3:14:00;1,5;22,3;0,0;20,3;;
2699;1079,6;01/04/1970;3:14:01;1,5;22,2;0,0;19,5;;
2700;1080;01/04/1970;3:14:01;1,5;22,2;0,0;21,3;;
2701;1080,4;01/04/1970;3:14:01;1,5;22,3;0,0;19,6;;
2702;1080,8;01/04/1970;3:14:02;1,5;22,2;0,0;20,6;;
2703;1081,2;01/04/1970;3:14:02;1,5;22,2;0,0;20,6;;
2704;1081,6;01/04/1970;3:14:03;1,5;22,3;0,0;19,6;;
2705;1082;01/04/1970;3:14:03;1,5;22,3;0,0;21,4;;
2706;1082,4;01/04/1970;3:14:03;1,5;22,2;0,0;19,5;;
2707;1082,8;01/04/1970;3:14:04;1,5;22,3;0,0;20,8;;
2708;1083,2;01/04/1970;3:14:04;1,5;22,2;0,0;20,4;;
2709;1083,6;01/04/1970;3:14:05;1,5;22,2;0,0;20,0;;
2710;1084;01/04/1970;3:14:05;1,5;22,4;0,0;21,6;;
2711;1084,4;01/04/1970;3:14:05;1,5;22,2;0,0;19,5;;
2712;1084,8;01/04/1970;3:14:06;1,5;22,2;0,0;20,5;;
2713;1085,2;01/04/1970;3:14:06;1,5;22,3;0,0;20,7;;
2714;1085,6;01/04/1970;3:14:07;1,5;22,2;0,0;19,5;;
2715;1086;01/04/1970;3:14:07;1,5;22,4;0,0;21,1;;
2716;1086,4;01/04/1970;3:14:07;1,5;22,3;0,0;19,1;;
2717;1086,8;01/04/1970;3:14:08;1,5;22,2;0,0;20,4;;
2718;1087,2;01/04/1970;3:14:08;1,5;22,2;0,0;20,5;;
2719;1087,6;01/04/1970;3:14:09;1,5;22,3;0,0;19,6;;
2720;1088;01/04/1970;3:14:09;1,5;22,3;0,0;21,4;;
2721;1088,4;01/04/1970;3:14:09;1,5;22,2;0,0;19,7;;
2722;1088,8;01/04/1970;3:14:10;1,5;22,3;0,0;20,5;;
2723;1089,2;01/04/1970;3:14:10;1,5;22,3;0,0;20,6;;
2724;1089,6;01/04/1970;3:14:11;1,5;22,2;0,0;19,6;;
2725;1090;01/04/1970;3:14:11;1,5;22,3;0,0;21,2;;
2726;1090,4;01/04/1970;3:14:11;1,5;22,3;0,0;19,5;;
2727;1090,8;01/04/1970;3:14:12;1,5;22,3;0,0;20,3;;
2728;1091,2;01/04/1970;3:14:12;1,5;22,3;0,0;20,6;;
2729;1091,6;01/04/1970;3:14:13;1,5;22,3;0,0;19,6;;
2730;1092;01/04/1970;3:14:13;1,5;22,2;0,0;21,4;;
2731;1092,4;01/04/1970;3:14:13;1,5;22,3;0,0;19,6;;
2732;1092,8;01/04/1970;3:14:14;1,5;22,3;0,0;20,6;;
2733;1093,2;01/04/1970;3:14:14;1,5;22,3;0,0;20,9;;
2734;1093,6;01/04/1970;3:14:15;1,5;22,3;0,0;19,5;;
2735;1094;01/04/1970;3:14:15;1,5;22,4;0,0;21,3;;
2736;1094,4;01/04/1970;3:14:15;1,5;22,2;0,0;19,4;;
2737;1094,8;01/04/1970;3:14:16;1,5;22,3;0,0;20,5;;
2738;1095,2;01/04/1970;3:14:16;1,5;22,4;0,0;20,8;;
2739;1095,6;01/04/1970;3:14:17;1,5;22,2;0,0;19,2;;
2740;1096;01/04/1970;3:14:17;1,5;22,4;0,0;21,0;;
2741;1096,4;01/04/1970;3:14:17;1,5;22,4;0,0;19,5;;
2742;1096,8;01/04/1970;3:14:18;1,5;22,3;0,0;20,4;;
2743;1097,2;01/04/1970;3:14:18;1,5;22,3;0,0;20,9;;
2744;1097,6;01/04/1970;3:14:19;1,5;22,4;0,0;19,4;;
2745;1098;01/04/1970;3:14:19;1,5;22,3;0,0;21,1;;
2746;1098,4;01/04/1970;3:14:19;1,5;22,3;0,0;19,5;;
2747;1098,8;01/04/1970;3:14:20;1,5;22,4;0,0;20,4;;
2748;1099,2;01/04/1970;3:14:20;1,5;22,2;0,0;20,9;;
2749;1099,6;01/04/1970;3:14:21;1,5;22,3;0,0;19,8;;
2750;1100;01/04/1970;3:14:21;1,5;22,4;0,0;21,2;;
2751;1100,4;01/04/1970;3:14:21;1,5;22,2;0,0;19,7;;
2752;1100,8;01/04/1970;3:14:22;1,5;22,3;0,0;20,2;;
2753;1101,2;01/04/1970;3:14:22;1,5;22,4;0,0;20,9;;
2754;1101,6;01/04/1970;3:14:23;1,5;22,2;0,0;19,3;;
2755;1102;01/04/1970;3:14:23;1,5;22,3;0,0;21,3;;
2756;1102,4;01/04/1970;3:14:23;1,5;22,4;0,0;19,8;;
2757;1102,8;01/04/1970;3:14:24;1,5;22,3;0,0;20,3;;
2758;1103,2;01/04/1970;3:14:24;1,5;22,3;0,0;20,9;;
2759;1103,6;01/04/1970;3:14:25;1,5;22,4;0,0;19,5;;
2760;1104;01/04/1970;3:14:25;1,5;22,3;0,0;21,1;;
2761;1104,4;01/04/1970;3:14:25;1,5;22,3;0,0;19,5;;
2762;1104,8;01/04/1970;3:14:26;1,5;22,4;0,0;20,3;;
2763;1105,2;01/04/1970;3:14:26;1,5;22,3;0,0;20,9;;
2764;1105,6;01/04/1970;3:14:27;1,5;22,3;0,0;19,5;;
2765;1106;01/04/1970;3:14:27;1,5;22,4;0,0;21,1;;
2766;1106,4;01/04/1970;3:14:27;1,5;22,3;0,0;19,7;;
2767;1106,8;01/04/1970;3:14:28;1,5;22,3;0,0;20,5;;
2768;1107,2;01/04/1970;3:14:28;1,5;22,4;0,0;21,2;;
2769;1107,6;01/04/1970;3:14:29;1,5;22,3;0,0;19,3;;
2770;1108;01/04/1970;3:14:29;1,5;22,3;0,0;21,2;;
2771;1108,4;01/04/1970;3:14:29;1,5;22,4;0,0;19,9;;
2772;1108,8;01/04/1970;3:14:30;1,5;22,3;0,0;20,1;;
2773;1109,2;01/04/1970;3:14:30;1,5;22,3;0,0;20,9;;
2774;1109,6;01/04/1970;3:14:31;1,5;22,4;0,0;19,3;;
2775;1110;01/04/1970;3:14:31;1,5;22,3;0,0;21,1;;
2776;1110,4;01/04/1970;3:14:31;1,5;22,3;0,0;19,9;;
2777;1110,8;01/04/1970;3:14:32;1,5;22,4;0,0;20,3;;
2778;1111,2;01/04/1970;3:14:32;1,5;22,3;0,0;21,2;;
2779;1111,6;01/04/1970;3:14:33;1,5;22,3;0,0;19,5;;
2780;1112;01/04/1970;3:14:33;1,5;22,4;0,0;21,1;;
2781;1112,4;01/04/1970;3:14:33;1,5;22,4;0,0;19,9;;
2782;1112,8;01/04/1970;3:14:34;1,5;22,3;0,0;20,2;;
2783;1113,2;01/04/1970;3:14:34;1,5;22,4;0,0;21,2;;
2784;1113,6;01/04/1970;3:14:35;1,5;22,3;0,0;19,6;;
2785;1114;01/04/1970;3:14:35;1,5;22,3;0,0;21,1;;
2786;1114,4;01/04/1970;3:14:35;1,5;22,3;0,0;19,9;;
2787;1114,8;01/04/1970;3:14:36;1,5;22,4;0,0;20,1;;
2788;1115,2;01/04/1970;3:14:36;1,5;22,4;0,0;21,0;;
2789;1115,6;01/04/1970;3:14:37;1,5;22,4;0,0;19,2;;
2790;1116;01/04/1970;3:14:37;1,5;22,4;0,0;20,8;;
2791;1116,4;01/04/1970;3:14:37;1,5;22,3;0,0;19,7;;
2792;1116,8;01/04/1970;3:14:38;1,5;22,4;0,0;19,9;;
